title,company,location,region,employment_type,job_id,posted_date,apply_url,scraped_at,skills,predicted_min,predicted_max,salary_label,engpassberufe_info,is_engpassberuf,language_info,language_level,international_friendly
Data Scientist,Delivery Hero SE,,Unknown,,20390-933560505-S,2026-04-15,https://www.arbeitsagentur.de/jobsuche/jobdetail/20390-933560505-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",55000,95000,€55k - €95k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Delivery Hero SE"", ""region"": ""Unknown"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -3, ""reasons"": [""Company (Delivery Hero SE) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A1,True
Data Scientist,LET Lüddecke GmbH,"Ulm, Donau",Baden-Württemberg,,10001-1002508124-S,2026-02-11,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002508124-S,2026-06-06 22:29:43,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",61600,106400,€62k - €106k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""LET Lüddecke GmbH"", ""region"": ""Baden-Württemberg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Mathematiker/in,prognum Automotive GmbH,Stuttgart,Baden-Württemberg,,15006-k40180.1055-S,2026-05-21,https://www.arbeitsagentur.de/jobsuche/jobdetail/15006-k40180.1055-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r""]}",50400,85120,€50k - €85k,"{""title"": ""Mathematiker/in"", ""is_engpassberuf"": true, ""category"": ""Mathematics & Science"", ""matched_role"": ""mathematiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Mathematiker/in"", ""company"": ""prognum Automotive GmbH"", ""region"": ""Baden-Württemberg"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Informatiker/in,Lehmann + Pioneers Digital GmbH,Leinfelden-Echterdingen,Baden-Württemberg,,10001-1002144394-S,2026-05-15,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002144394-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}",50400,87360,€50k - €87k,"{""title"": ""Informatiker/in"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""informatiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Informatiker/in"", ""company"": ""Lehmann + Pioneers Digital GmbH"", ""region"": ""Baden-Württemberg"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,Merck KGaA,Darmstadt,Hessen,,12649-1579512-1-S,2026-06-02,https://www.arbeitsagentur.de/jobsuche/jobdetail/12649-1579512-1-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",59400,102600,€59k - €103k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Merck KGaA"", ""region"": ""Hessen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Informatiker/in,N & H Technology GmbH,Willich,Nordrhein-Westfalen,,10000-1205048278-S,2026-04-23,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1205048278-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}",45900,79560,€46k - €80k,"{""title"": ""Informatiker/in"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""informatiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Informatiker/in"", ""company"": ""N & H Technology GmbH"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,BMW Group,München,Bayern,,14225-5f07abaf0a7680da-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/14225-5f07abaf0a7680da-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",75900,131100,€76k - €131k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""BMW Group"", ""region"": ""Bayern"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (BMW Group) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Data Scientist,BMW Group,München,Bayern,,14225-bdab8aeeb57e8062-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/14225-bdab8aeeb57e8062-S,2026-06-06 22:29:43,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",75900,131100,€76k - €131k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""BMW Group"", ""region"": ""Bayern"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (BMW Group) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Data Scientist,BMW Group,München,Bayern,,14225-f638b457e5c82b55-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/14225-f638b457e5c82b55-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",75900,131100,€76k - €131k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""BMW Group"", ""region"": ""Bayern"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (BMW Group) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Data Scientist,KBV Kassenärztliche Bundesvereinigung,Berlin,Berlin,,12908-062432066-S,2026-05-29,https://www.arbeitsagentur.de/jobsuche/jobdetail/12908-062432066-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",57750,99750,€58k - €100k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""KBV Kassenärztliche Bundesvereinigung"", ""region"": ""Berlin"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Berlin has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Engineer,dmTECH GmbH,"Karlsruhe, Baden",Baden-Württemberg,,12787-259406190526-S,2026-05-21,https://www.arbeitsagentur.de/jobsuche/jobdetail/12787-259406190526-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql"", ""scala""], ""Data & Analytics"": [""spark"", ""kafka"", ""airflow"", ""hadoop""], ""Cloud & DevOps"": [""aws"", ""docker"", ""git""]}",64960,109760,€65k - €110k,"{""title"": ""Data Engineer"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data engineer"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Engineer"", ""company"": ""dmTECH GmbH"", ""region"": ""Baden-Württemberg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Engineer) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Geograf/in,LANUK NRW Recklinghausen,"Essen, Ruhr",Nordrhein-Westfalen,,15643-01-zCIbXd-S,2026-06-30,https://www.arbeitsagentur.de/jobsuche/jobdetail/15643-01-zCIbXd-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}",42840,73440,€43k - €73k,"{""title"": ""Geograf/in"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Geograf/in"", ""company"": ""LANUK NRW Recklinghausen"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,Energie Südbayern GmbH,München,Bayern,,16818-100855350-S,2026-06-26,https://www.arbeitsagentur.de/jobsuche/jobdetail/16818-100855350-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",75900,131100,€76k - €131k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Energie Südbayern GmbH"", ""region"": ""Bayern"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (Energie Südbayern GmbH) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Data-Warehouse-Analyst/in,Ipsos GmbH,München,Bayern,,12811-2260757-S,2026-05-18,https://www.arbeitsagentur.de/jobsuche/jobdetail/12811-2260757-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}",48300,82800,€48k - €83k,"{""title"": ""Data-Warehouse-Analyst/in"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Data-Warehouse-Analyst/in"", ""company"": ""Ipsos GmbH"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Wirtschaftsinformatiker/in (Hochschule),Octopus Energy Germany GmbH,Berlin,Berlin,,12951-86de197f-41f2-46a5--S,2026-05-28,https://www.arbeitsagentur.de/jobsuche/jobdetail/12951-86de197f-41f2-46a5--S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""java"", ""python"", ""sql""], ""Cloud & DevOps"": [""git"", ""docker"", ""rest api""]}",47250,81900,€47k - €82k,"{""title"": ""Wirtschaftsinformatiker/in (Hochschule)"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""informatiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Wirtschaftsinformatiker/in (Hochschule)"", ""company"": ""Octopus Energy Germany GmbH"", ""region"": ""Berlin"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Berlin has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,Haufe Group SE,Freiburg im Breisgau,Baden-Württemberg,,14225-61139a7310029f1d-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/14225-61139a7310029f1d-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",61600,106400,€62k - €106k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Haufe Group SE"", ""region"": ""Baden-Württemberg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,Siemens Energy Global GmbH & Co. KG,Berlin,Berlin,,15170-441068742-S,2026-05-20,https://www.arbeitsagentur.de/jobsuche/jobdetail/15170-441068742-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",69300,119700,€69k - €120k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Siemens Energy Global GmbH & Co. KG"", ""region"": ""Berlin"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (Siemens Energy Global GmbH & Co. KG) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Berlin has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Mathematiker/in,Brüggen Engineering GmbH,Mannheim,Baden-Württemberg,,10001-1003175375-S,2026-06-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003175375-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}",50400,85120,€50k - €85k,"{""title"": ""Mathematiker/in"", ""is_engpassberuf"": true, ""category"": ""Mathematics & Science"", ""matched_role"": ""mathematiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Mathematiker/in"", ""company"": ""Brüggen Engineering GmbH"", ""region"": ""Baden-Württemberg"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,MEIKO Maschinenbau GmbH & Co. KG,Offenburg,Baden-Württemberg,,16932-E2B467FCC599EAE296C-S,2026-06-03,https://www.arbeitsagentur.de/jobsuche/jobdetail/16932-E2B467FCC599EAE296C-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",61600,106400,€62k - €106k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""MEIKO Maschinenbau GmbH & Co. KG"", ""region"": ""Baden-Württemberg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,SAP,"Walldorf, Baden",Baden-Württemberg,,11070-1577640-1-S,2026-06-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/11070-1577640-1-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",73920,127680,€74k - €128k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""SAP"", ""region"": ""Baden-Württemberg"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -3, ""reasons"": [""Company (SAP) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A1,True
Data-Warehouse-Analyst/in,NEW YORKER,Braunschweig,Niedersachsen,,12811-2076621-S,2026-05-28,https://www.arbeitsagentur.de/jobsuche/jobdetail/12811-2076621-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}",40740,69840,€41k - €70k,"{""title"": ""Data-Warehouse-Analyst/in"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Data-Warehouse-Analyst/in"", ""company"": ""NEW YORKER"", ""region"": ""Niedersachsen"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
Data Scientist,Siemens AG,München,Bayern,,12465-1582448-1-S,2026-06-04,https://www.arbeitsagentur.de/jobsuche/jobdetail/12465-1582448-1-S,2026-06-06 22:29:44,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",75900,131100,€76k - €131k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Siemens AG"", ""region"": ""Bayern"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (Siemens AG) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Data Scientist,FERCHAU GmbH Niederlassung Rostock,Rostock,Mecklenburg-Vorpommern,,12265-294814_JB5164407-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/12265-294814_JB5164407-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",52250,90250,€52k - €90k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""FERCHAU GmbH Niederlassung Rostock"", ""region"": ""Mecklenburg-Vorpommern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Ozeanograf/in,Helmholtz-Zentrum hereon GmbH,Geesthacht,Schleswig-Holstein,,19209-44175691-513-S,2026-07-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/19209-44175691-513-S,2026-06-06 22:29:44,"{""Programming Languages"": [""r""]}",36100,58900,€36k - €59k,"{""title"": ""Ozeanograf/in"", ""is_engpassberuf"": true, ""category"": ""Mathematics & Science"", ""matched_role"": ""ozeanograf"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Ozeanograf/in"", ""company"": ""Helmholtz-Zentrum hereon GmbH"", ""region"": ""Schleswig-Holstein"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 0, ""reasons"": [], ""international_friendly"": true}",B1,True
